id,product_id,url,sort_order
3c8b05cf-59a7-46a5-abc2-804002ebbd6b,fca47169-bba2-45f3-9a5c-62b18a5421d2,https://mms-images.out.customink.com/mms/images/catalog/c5ae2e3997d832cdd4bdd085e9a1ffb4/styles/1559400/catalog_detail_image_medium.jpg,0
7d9ed684-deee-4da8-b6b9-d532fe4113f3,8f668a0a-97cc-480b-bf9f-8d22e2eca85c,https://mms-images.out.customink.com/mms/images/catalog/7900f0e6c8d474c33bb48f0a836c3705/styles/1622300/catalog_detail_image_medium.jpg,0
19ad683a-d65d-48f9-8837-9af0e0c95477,ad96b256-68d9-4f43-95a1-2e5b101ed202,https://mms-images.out.customink.com/mms/images/catalog/06aae945865c149cdba92f500c6aa872/styles/1622200/catalog_detail_image_medium.jpg,0
467b26a8-ac47-4639-a6b6-3876454802a5,4c31d818-0fac-4975-a0dd-864dea004731,https://mms-images.out.customink.com/mms/images/catalog/52edea4ef1438979a934ccc99187d32e/styles/1016300/catalog_detail_image_medium.jpg,0
8f3df5ef-4b6f-4752-808a-d899756a4378,e56bebc7-2e28-4488-825c-3434b71949e1,https://mms-images.out.customink.com/mms/images/catalog/a46c17c5e1a219dbf89ed358c2dc6612/styles/1665500/catalog_detail_image_medium.jpg,0
c9120cab-0999-4e09-8620-c7d0a2e2b56d,b0f06655-6f03-4233-8f19-3c887837f1bd,https://mms-images.out.customink.com/mms/images/catalog/276801f5b361e4451cc65d39710ae3e9/styles/1665600/catalog_detail_image_medium.jpg,0
d8e021a1-08b7-443f-bf84-6a5d5918d626,b1481b21-25e5-4da2-b9d0-3d6695bb41cc,https://mms-images.out.customink.com/mms/images/catalog/1cb689ac49f707a2f4891dfab68a418e/styles/1622700/catalog_detail_image_medium.jpg,0
8a1a08f8-1abb-4dc1-ba0f-5be45f24127b,be40a556-48cf-423e-9d61-d3a07b774ce9,https://mms-images.out.customink.com/mms/images/catalog/85aaeab96fc472a1e4efcb62916e5801/styles/1559800/catalog_detail_image_medium.jpg,0
11cf3262-5fb8-46c3-a01e-b024d1fff88f,d411523a-15ec-47e0-9587-78f1fac2c20f,https://mms-images.out.customink.com/mms/images/catalog/16e51df72aa16720a719c925c7554556/styles/1665700/catalog_detail_image_medium.jpg,0
cac6840a-a4f7-40ed-90ac-f2788d1d3b54,ab89ad3e-b035-4622-bddd-a2149f7db75b,https://mms-images.out.customink.com/mms/images/catalog/b14108939f1e4b1fe8472dfd99bc685c/styles/1665900/catalog_detail_image_medium.jpg,0
f015d0d1-033d-403a-8e12-86f1b20a7b33,9c7e0865-8c2f-4f60-8ad0-f74744310aa1,https://mms-images.out.customink.com/mms/images/catalog/5ca57f9e2d050ca4a5c40c935cc6eaf6/styles/1755300/catalog_detail_image_medium.jpg,0
8458cb06-93dd-45cd-b8f5-d71402c7feb2,992fe26f-68b0-48b2-8e06-c6d452393ca8,https://mms-images.out.customink.com/mms/images/catalog/ca9e6bcc8c39e1d31fbd530777558495/styles/1729700/catalog_detail_image_medium.jpg,0
11c0ea91-d9e4-40d1-93c8-6f390bf3fa88,79ba1980-4b2c-420a-9f35-99a7a245bedd,https://mms-images.out.customink.com/mms/images/catalog/d0a213aae411734a202810fa03990641/styles/1670800/catalog_detail_image_medium.jpg,0
02755806-d468-4087-99ab-9f91a6b68644,40972bd1-8750-4af0-a338-4ca35320e992,https://mms-images.out.customink.com/mms/images/catalog/e302e0075c8aabc007c332434cdb89a2/styles/1755200/catalog_detail_image_medium.jpg,0
f114a339-2e9d-4ae5-8d87-da031a7b1676,0d8357d0-6841-42ec-b120-32785694f228,https://mms-images.out.customink.com/mms/images/catalog/4be4c127e1d7b1a8a0605ddf510195d7/styles/1670900/catalog_detail_image_medium.jpg,0
1b559b25-c399-40da-ab33-6ece04163bfe,7c9283a2-8c33-476c-9e13-9ec5c7e8e423,https://mms-images.out.customink.com/mms/images/catalog/3efc52814944e1621f94922a36695409/styles/1518000/catalog_detail_image_medium.jpg,0
9669e141-f0ac-4dcb-9a30-3ff3b8205a06,fa723bc5-88ff-4022-bfd4-04f782e4a900,https://mms-images.out.customink.com/mms/images/catalog/d63e541cd664e2d534b38f43422cc4c1/styles/1607900/catalog_detail_image_medium.jpg,0
8a1cf7f0-7049-4f6f-86f8-b1839a595102,ab71f496-3bbc-453b-b147-03a80d4b28f2,https://mms-images.out.customink.com/mms/images/catalog/bb40aac416ef5ce6e0e3a9f12e161eca/styles/1755000/catalog_detail_image_medium.jpg,0
72073cd0-6468-48a3-aeca-dfc300931f71,324df36a-ac9a-471a-8c32-4319bf697680,https://mms-images.out.customink.com/mms/images/catalog/5b9006d1fe4f688295f5e19c85cc5ded/styles/1755100/catalog_detail_image_medium.jpg,0
3d08d0de-5a8d-4bd1-8a0a-4986faea9dbd,7f03ff92-e72c-4e85-81cc-79411a2d348e,https://mms-images.out.customink.com/mms/images/catalog/e9d61df1504e91738255fd5e47a7b80a/styles/98900/catalog_detail_image_medium.jpg,0
ef4721ec-40e4-41b8-b5d3-fcd3cf3b43ab,4a0c5cfd-217d-42ff-a7f5-1545aff6c7c1,https://mms-images.out.customink.com/mms/images/catalog/87eac86d74d5de6c4cb975992f3a124d/styles/978900/catalog_detail_image_medium.jpg,0
fb43a655-3bbf-4eee-be92-cc86303b791e,4deb0776-08e1-446a-83e7-19c2a8bcff11,https://mms-images.out.customink.com/mms/images/catalog/3feaf008b86174104818473e7680c7db/styles/978800/catalog_detail_image_medium.jpg,0
f863ffbe-3adb-4479-a3f3-de49c80c6cd2,e99ea16c-859b-41c4-9ede-9181c08b3eb4,https://mms-images.out.customink.com/mms/images/catalog/5273b7657be75c68811f878fa9ccf2bc/styles/978700/catalog_detail_image_medium.jpg,0
62594bd2-1874-44c9-b91c-beb9bb34e26e,853879da-6fc6-4877-836d-0fd731af5328,https://mms-images.out.customink.com/mms/images/catalog/e79cf138cde19871f0dd5beb883e09bf/styles/970900/catalog_detail_image_medium.jpg,0
c48f021b-c2e6-49a7-8487-e60637e53cad,a30f6acd-6192-4def-b5b5-555c63f192f9,https://mms-images.out.customink.com/mms/images/catalog/9268c21f10eaf4e4d4ae1136053864e7/styles/970700/catalog_detail_image_medium.jpg,0
162064e0-d60a-4904-8a4b-c9240032b482,7e8bd7a8-21da-4a51-bf60-de470cb78d5c,https://mms-images.out.customink.com/mms/images/catalog/1a08d5f5a5661cf636f19c0b2aac67a0/styles/969500/catalog_detail_image_medium.jpg,0
0b384d33-5fd8-4e92-ad65-c4586e0204ab,1306bab7-65bd-42dc-816a-b9ec3e5c3192,https://mms-images.out.customink.com/mms/images/catalog/7966e0d3b0c8433719577e919dadb1c3/styles/966300/catalog_detail_image_medium.jpg,0
86338e56-1684-469c-a5db-cfeeaef61929,a10e24bd-eb34-42d0-aefb-99ec5fb4600f,https://mms-images.out.customink.com/mms/images/catalog/42c20b2aa44c082c4ffb356f82572e68/styles/966200/catalog_detail_image_medium.jpg,0
2e2e4110-6676-42a0-9ca2-cc49ba1c5207,58b352d5-f794-499b-9801-8c81f8763788,https://mms-images.out.customink.com/mms/images/catalog/6d1b731557718d6e01404e14452797a9/styles/922700/catalog_detail_image_medium.jpg,0
b818c09d-dc3c-4538-851e-c6fe656c8afa,20693f52-5a52-49f5-924c-4d86b8271811,https://mms-images.out.customink.com/mms/images/catalog/b89328ad61c386c26066e5e61140c203/styles/922300/catalog_detail_image_medium.jpg,0
9a818d96-b36a-490e-aadd-da81d5c9e013,168d38c0-7e4f-4297-9b93-2d4eff221214,https://mms-images.out.customink.com/mms/images/catalog/b89328ad61c386c26066e5e61140c203/styles/922000/catalog_detail_image_medium.jpg,0
6e204dd2-537c-49ab-a3af-b97a89e37248,fc148694-f682-4dd8-9f54-9f44e263f2da,https://mms-images.out.customink.com/mms/images/catalog/86293a73ab75e9f173988cefa9e9ec18/styles/921900/catalog_detail_image_medium.jpg,0
ddddff27-a293-4366-ad29-70890d7befca,96024f21-c988-492a-8516-697505e12bd9,https://mms-images.out.customink.com/mms/images/catalog/c24059876c45adfd87cf2913fecc8a23/styles/91600/catalog_detail_image_medium.jpg,0
