id,product_id,name,sku,price_cents,color,size,style_id,color_id
a5e39cfa-0011-40f5-a802-2924482e9a52,cceb553f-cc4f-413a-adea-3afe9c8b0933,Athletic Heather / YXL,CINK-2435600-YXL,1920,Athletic Heather,YXL,2435600,2435600
deeea2f5-ada1-4581-9f39-283e2f098d47,cceb553f-cc4f-413a-adea-3afe9c8b0933,Athletic Heather / XS,CINK-2435600-XS,1920,Athletic Heather,XS,2435600,2435600
44551bf6-c603-4079-935d-ca34e588bc85,cceb553f-cc4f-413a-adea-3afe9c8b0933,Dark Grey / YS,CINK-2435602-YS,1920,Dark Grey,YS,2435600,2435602
2e197104-b2b1-4e67-ae87-e92f2505895c,cceb553f-cc4f-413a-adea-3afe9c8b0933,Dark Grey / YM,CINK-2435602-YM,1920,Dark Grey,YM,2435600,2435602
c7447440-7d2d-4fef-93cf-954db2f933c7,cceb553f-cc4f-413a-adea-3afe9c8b0933,Dark Grey / YL,CINK-2435602-YL,1920,Dark Grey,YL,2435600,2435602
c701fa41-b606-4c1f-9c9f-4a3cd71ae258,cceb553f-cc4f-413a-adea-3afe9c8b0933,Dark Grey / YXL,CINK-2435602-YXL,1920,Dark Grey,YXL,2435600,2435602
f276bac0-e5a3-4dda-b9fd-ec338eaaf1bf,cceb553f-cc4f-413a-adea-3afe9c8b0933,Dark Grey / XS,CINK-2435602-XS,1920,Dark Grey,XS,2435600,2435602
64d3c4c1-3934-4a36-9ef7-6379a0e1aa73,cceb553f-cc4f-413a-adea-3afe9c8b0933,Vintage Black / YS,CINK-2435609-YS,1920,Vintage Black,YS,2435600,2435609
602ea80d-75f1-4cf3-a29a-4a7d536b9fd2,cceb553f-cc4f-413a-adea-3afe9c8b0933,Vintage Black / YM,CINK-2435609-YM,1920,Vintage Black,YM,2435600,2435609
e108d123-b012-4533-8136-4fab41e5c75a,cceb553f-cc4f-413a-adea-3afe9c8b0933,Vintage Black / YL,CINK-2435609-YL,1920,Vintage Black,YL,2435600,2435609
6d816bad-a879-445f-af5e-23f1d2d06cd2,cceb553f-cc4f-413a-adea-3afe9c8b0933,Vintage Black / YXL,CINK-2435609-YXL,1920,Vintage Black,YXL,2435600,2435609
ee9be969-17dd-4b92-92b4-e6b60af83303,cceb553f-cc4f-413a-adea-3afe9c8b0933,Vintage Black / XS,CINK-2435609-XS,1920,Vintage Black,XS,2435600,2435609
6f6c598d-3954-48f9-a142-09b30246206a,cceb553f-cc4f-413a-adea-3afe9c8b0933,Black / YS,CINK-2435601-YS,1920,Black,YS,2435600,2435601
4e04c852-09ce-4b1f-b314-cfae755b4939,cceb553f-cc4f-413a-adea-3afe9c8b0933,Black / YM,CINK-2435601-YM,1920,Black,YM,2435600,2435601
78aa4335-8f31-4d6f-af4f-fd76685a0ebf,cceb553f-cc4f-413a-adea-3afe9c8b0933,Black / YL,CINK-2435601-YL,1920,Black,YL,2435600,2435601
d178e8a8-d084-49a6-8dd4-096265e8ca37,cceb553f-cc4f-413a-adea-3afe9c8b0933,Black / YXL,CINK-2435601-YXL,1920,Black,YXL,2435600,2435601
81f6894b-fef4-4370-b685-329327623edf,cceb553f-cc4f-413a-adea-3afe9c8b0933,Black / XS,CINK-2435601-XS,1920,Black,XS,2435600,2435601
88ae5908-ad65-41dd-9de4-11593ccdd637,2129d781-40a0-443a-94aa-6049a982e1d5,Black / S,CINK-1042200-S,1540,Black,S,1042200,1042200
0eaa8179-8d60-4e0a-9d65-96d9da944e01,2129d781-40a0-443a-94aa-6049a982e1d5,Black / M,CINK-1042200-M,1540,Black,M,1042200,1042200
5c965cfd-1510-4df8-b2fe-16dd273660e0,2129d781-40a0-443a-94aa-6049a982e1d5,Black / L,CINK-1042200-L,1540,Black,L,1042200,1042200
5d9e013a-d1fd-4feb-9717-17ddc9efceac,2129d781-40a0-443a-94aa-6049a982e1d5,Black / XL,CINK-1042200-XL,1540,Black,XL,1042200,1042200
69399c69-abf6-4673-a272-8ce3f19c5793,2129d781-40a0-443a-94aa-6049a982e1d5,Black / XXL,CINK-1042200-XXL,1540,Black,XXL,1042200,1042200
f67f7c3c-aece-4b2e-bd82-f4f312dd3945,2129d781-40a0-443a-94aa-6049a982e1d5,Black/Teal / S,CINK-1042201-S,1540,Black/Teal,S,1042200,1042201
eafdda84-48e8-469a-9cd4-39f40f5719d4,2129d781-40a0-443a-94aa-6049a982e1d5,Black/Teal / M,CINK-1042201-M,1540,Black/Teal,M,1042200,1042201
aed1b35f-51b8-4da0-ab82-2d2e8f13de95,2129d781-40a0-443a-94aa-6049a982e1d5,Black/Teal / L,CINK-1042201-L,1540,Black/Teal,L,1042200,1042201
45f82aaa-d32f-4844-99fe-47e53ab8b114,2129d781-40a0-443a-94aa-6049a982e1d5,Black/Teal / XL,CINK-1042201-XL,1540,Black/Teal,XL,1042200,1042201
611b4d47-d594-4d2a-a1b7-bc37ee2b3f3c,2129d781-40a0-443a-94aa-6049a982e1d5,Black/Teal / XXL,CINK-1042201-XXL,1540,Black/Teal,XXL,1042200,1042201
4edf513c-15c6-412d-a02d-ca1653e4a04e,2129d781-40a0-443a-94aa-6049a982e1d5,Black/Red / YXS,CINK-1042202-YXS,1540,Black/Red,YXS,1042200,1042202
79add600-474c-4139-93b1-cb43f2eaa35b,2129d781-40a0-443a-94aa-6049a982e1d5,Black/Red / YS,CINK-1042202-YS,1540,Black/Red,YS,1042200,1042202
7ee17375-7909-43ef-8ab2-3dd2e35a6c84,2129d781-40a0-443a-94aa-6049a982e1d5,Black/Red / YM,CINK-1042202-YM,1540,Black/Red,YM,1042200,1042202
8bb233d8-2539-4bef-a633-bf536fd912db,2129d781-40a0-443a-94aa-6049a982e1d5,Black/Red / YL,CINK-1042202-YL,1540,Black/Red,YL,1042200,1042202
a102db34-5fda-45fe-b262-f3ba9301a7cb,2129d781-40a0-443a-94aa-6049a982e1d5,Black/Red / YXL,CINK-1042202-YXL,1540,Black/Red,YXL,1042200,1042202
68e3f9ee-4f9e-4166-bdf1-e8d0d15c62f8,2129d781-40a0-443a-94aa-6049a982e1d5,Sky Blue / YXS,CINK-1042203-YXS,1540,Sky Blue,YXS,1042200,1042203
1598f49c-7897-48d6-aa5c-217770af7798,2129d781-40a0-443a-94aa-6049a982e1d5,Sky Blue / YS,CINK-1042203-YS,1540,Sky Blue,YS,1042200,1042203
65eb345e-2999-46b2-9b9c-a6ade665adb4,2129d781-40a0-443a-94aa-6049a982e1d5,Sky Blue / YM,CINK-1042203-YM,1540,Sky Blue,YM,1042200,1042203
9c155a6a-c5b0-45fd-bb70-b42aa0a06e98,2129d781-40a0-443a-94aa-6049a982e1d5,Sky Blue / YL,CINK-1042203-YL,1540,Sky Blue,YL,1042200,1042203
aa088050-fb76-4b7f-94eb-8c11b0b8de6e,2129d781-40a0-443a-94aa-6049a982e1d5,Sky Blue / YXL,CINK-1042203-YXL,1540,Sky Blue,YXL,1042200,1042203
05d9a59e-f837-4446-83c7-bec62e3fd1e7,2129d781-40a0-443a-94aa-6049a982e1d5,True Royal / YXS,CINK-1042204-YXS,1540,True Royal,YXS,1042200,1042204
0bc11e9f-6b16-4aa6-9d33-452a9f84788f,2129d781-40a0-443a-94aa-6049a982e1d5,True Royal / YS,CINK-1042204-YS,1540,True Royal,YS,1042200,1042204
e8f9ce1e-42e3-4c35-8394-3d77cba4185b,2129d781-40a0-443a-94aa-6049a982e1d5,True Royal / YM,CINK-1042204-YM,1540,True Royal,YM,1042200,1042204
0ad5c6a9-ddbc-4c8e-a563-08ae44f8a1f9,2129d781-40a0-443a-94aa-6049a982e1d5,True Royal / YL,CINK-1042204-YL,1540,True Royal,YL,1042200,1042204
9ff37936-9c6f-4080-8719-33a23e46ff7d,2129d781-40a0-443a-94aa-6049a982e1d5,True Royal / YXL,CINK-1042204-YXL,1540,True Royal,YXL,1042200,1042204
7d637cf7-5946-4178-9e78-8507e2109138,2129d781-40a0-443a-94aa-6049a982e1d5,Teal / YXS,CINK-1042205-YXS,1540,Teal,YXS,1042200,1042205
38b0aa2a-ccf6-4eeb-9594-6c6187c5eed7,2129d781-40a0-443a-94aa-6049a982e1d5,Teal / YS,CINK-1042205-YS,1540,Teal,YS,1042200,1042205
675d8fec-ff17-4b5f-8389-75951d6891e8,2129d781-40a0-443a-94aa-6049a982e1d5,Teal / YM,CINK-1042205-YM,1540,Teal,YM,1042200,1042205
84b8b611-fcae-48ee-978a-71f15644e2b2,2129d781-40a0-443a-94aa-6049a982e1d5,Teal / YL,CINK-1042205-YL,1540,Teal,YL,1042200,1042205
b807dc5a-9a76-4ad6-972b-e921a42401ea,2129d781-40a0-443a-94aa-6049a982e1d5,Teal / YXL,CINK-1042205-YXL,1540,Teal,YXL,1042200,1042205
fb958ced-f014-4c40-bf0c-c099558c4edc,9ab869b9-aca1-41c6-89f0-31d956016216,White / YS,CINK-172300-YS,1080,White,YS,172300,172300
5d677381-78a1-4c4c-ba14-1e06b4b7a330,9ab869b9-aca1-41c6-89f0-31d956016216,White / YM,CINK-172300-YM,1080,White,YM,172300,172300
69902c8e-1d4c-4c49-8962-86c0b99d3918,9ab869b9-aca1-41c6-89f0-31d956016216,White / YL,CINK-172300-YL,1080,White,YL,172300,172300
7b4b1863-1d6a-4268-8901-6dff92178c30,9ab869b9-aca1-41c6-89f0-31d956016216,White / YXL,CINK-172300-YXL,1080,White,YXL,172300,172300
a4ab974a-e8c3-4eb0-bcf6-495d00a6601e,9ab869b9-aca1-41c6-89f0-31d956016216,White / XS,CINK-172300-XS,1080,White,XS,172300,172300
56775191-5561-4ed5-abec-62d632c6b212,9ab869b9-aca1-41c6-89f0-31d956016216,Black / YS,CINK-172301-YS,1080,Black,YS,172300,172301
2fe5f4ca-23f0-4aa1-9eb5-b55cbc5029e0,9ab869b9-aca1-41c6-89f0-31d956016216,Black / YM,CINK-172301-YM,1080,Black,YM,172300,172301
e9161c58-c813-42cb-8efc-0692e670897b,9ab869b9-aca1-41c6-89f0-31d956016216,Black / YL,CINK-172301-YL,1080,Black,YL,172300,172301
4799d248-c408-4301-adc3-d5f0e4717b1c,9ab869b9-aca1-41c6-89f0-31d956016216,Black / YXL,CINK-172301-YXL,1080,Black,YXL,172300,172301
05d60f30-f7ac-47d9-8ca8-e2c0728b96fe,9ab869b9-aca1-41c6-89f0-31d956016216,Black / XS,CINK-172301-XS,1080,Black,XS,172300,172301
d55079f9-99d0-4da6-b1a1-345893ff3a10,9ab869b9-aca1-41c6-89f0-31d956016216,Charcoal / YS,CINK-172303-YS,1080,Charcoal,YS,172300,172303
90c10be1-dd58-472d-9277-eebc6c9b1a0a,9ab869b9-aca1-41c6-89f0-31d956016216,Charcoal / YM,CINK-172303-YM,1080,Charcoal,YM,172300,172303
aa39b64f-c2ee-4644-a643-437de26503fd,9ab869b9-aca1-41c6-89f0-31d956016216,Charcoal / YL,CINK-172303-YL,1080,Charcoal,YL,172300,172303
574fe5b6-ee4f-492c-94b0-3dfba6c889a5,9ab869b9-aca1-41c6-89f0-31d956016216,Charcoal / YXL,CINK-172303-YXL,1080,Charcoal,YXL,172300,172303
3b63eaa6-29d9-4cfd-9049-732596c368b9,9ab869b9-aca1-41c6-89f0-31d956016216,Charcoal / XS,CINK-172303-XS,1080,Charcoal,XS,172300,172303
3b6feb8e-aab4-4a4e-b37e-ca4f441d3383,9ab869b9-aca1-41c6-89f0-31d956016216,Dark Heather Gray / YS,CINK-172313-YS,1080,Dark Heather Gray,YS,172300,172313
67bd1bad-e632-4b30-8185-24a05685f3ef,9ab869b9-aca1-41c6-89f0-31d956016216,Dark Heather Gray / YM,CINK-172313-YM,1080,Dark Heather Gray,YM,172300,172313
ea147d1d-b5cc-40ac-94fc-9b5f9f8e526d,9ab869b9-aca1-41c6-89f0-31d956016216,Dark Heather Gray / YL,CINK-172313-YL,1080,Dark Heather Gray,YL,172300,172313
327c6e5c-c372-4696-9893-1c6adcacf298,9ab869b9-aca1-41c6-89f0-31d956016216,Dark Heather Gray / YXL,CINK-172313-YXL,1080,Dark Heather Gray,YXL,172300,172313
74d3ad7e-acc9-4d56-9e85-a4c8d5c88ac6,9ab869b9-aca1-41c6-89f0-31d956016216,Dark Heather Gray / XS,CINK-172313-XS,1080,Dark Heather Gray,XS,172300,172313
ad896a32-0333-44ca-a5d1-88493a1c5421,9ab869b9-aca1-41c6-89f0-31d956016216,Stone Gray / XS,CINK-172330-XS,1080,Stone Gray,XS,172300,172330
93a1be04-e689-40e2-9092-f27fce2bbbcd,9ab869b9-aca1-41c6-89f0-31d956016216,Stone Gray / S,CINK-172330-S,1080,Stone Gray,S,172300,172330
578e8302-91bc-4be6-81b1-be9aa4af7b68,9ab869b9-aca1-41c6-89f0-31d956016216,Stone Gray / M,CINK-172330-M,1080,Stone Gray,M,172300,172330
9c9c5fb7-bce6-436b-8b78-d43e0f92aa46,9ab869b9-aca1-41c6-89f0-31d956016216,Stone Gray / L,CINK-172330-L,1080,Stone Gray,L,172300,172330
d0c1eb0f-a9ee-4a69-abd0-04463b329f2d,9ab869b9-aca1-41c6-89f0-31d956016216,Stone Gray / XL,CINK-172330-XL,1080,Stone Gray,XL,172300,172330
c0348cc6-2d39-4f0f-adaf-006b5cc21fa0,9ab869b9-aca1-41c6-89f0-31d956016216,Silk / XS,CINK-172328-XS,1080,Silk,XS,172300,172328
ab7ccade-ae61-423d-8e96-be44a2c16668,9ab869b9-aca1-41c6-89f0-31d956016216,Silk / S,CINK-172328-S,1080,Silk,S,172300,172328
ffbb7218-0508-46f3-8ffc-0937a7fe3d41,9ab869b9-aca1-41c6-89f0-31d956016216,Silk / M,CINK-172328-M,1080,Silk,M,172300,172328
60430ccd-ae71-4837-a6e7-41fbc33b299f,9ab869b9-aca1-41c6-89f0-31d956016216,Silk / L,CINK-172328-L,1080,Silk,L,172300,172328
2b4fb624-c36c-42e1-897b-6a7e6a29e976,9ab869b9-aca1-41c6-89f0-31d956016216,Silk / XL,CINK-172328-XL,1080,Silk,XL,172300,172328
6ea8ade0-3119-4aba-80a6-b659999b36ba,24cab768-28cf-42df-91fc-40d42dd4ba1e,White / YXS,CINK-116200-YXS,815,White,YXS,116200,116200
6eccf38a-0fbc-4401-bd6a-f9611bf0235d,24cab768-28cf-42df-91fc-40d42dd4ba1e,White / YS,CINK-116200-YS,815,White,YS,116200,116200
b3ee2db9-af1c-4267-aa27-ef05090d6425,24cab768-28cf-42df-91fc-40d42dd4ba1e,White / YM,CINK-116200-YM,815,White,YM,116200,116200
dbf11aa4-6874-4dd9-81bd-54f69c9f856e,24cab768-28cf-42df-91fc-40d42dd4ba1e,White / YL,CINK-116200-YL,815,White,YL,116200,116200
54b32d94-fb20-4b25-bd1d-6e27d3755843,24cab768-28cf-42df-91fc-40d42dd4ba1e,White / YXL,CINK-116200-YXL,815,White,YXL,116200,116200
47b9c28b-6423-4cf7-b87c-009fed4f0f64,24cab768-28cf-42df-91fc-40d42dd4ba1e,Natural / S,CINK-116210-S,815,Natural,S,116200,116210
b923dfab-04a1-40cb-9f6a-2f194ee96409,24cab768-28cf-42df-91fc-40d42dd4ba1e,Natural / M,CINK-116210-M,815,Natural,M,116200,116210
b347686b-4dbf-4905-b4e5-0f7485ba02e6,24cab768-28cf-42df-91fc-40d42dd4ba1e,Natural / L,CINK-116210-L,815,Natural,L,116200,116210
f4c9f203-5849-4bc0-98ae-42a88eaa942e,24cab768-28cf-42df-91fc-40d42dd4ba1e,Natural / XL,CINK-116210-XL,815,Natural,XL,116200,116210
22ece8f2-9340-4342-8a3d-5d51f9b76780,24cab768-28cf-42df-91fc-40d42dd4ba1e,Natural / XXL,CINK-116210-XXL,815,Natural,XXL,116200,116210
ebb85cbb-42c2-4e76-9889-c6273f0fc0d5,24cab768-28cf-42df-91fc-40d42dd4ba1e,Black / YXS,CINK-116202-YXS,815,Black,YXS,116200,116202
8f7c88f7-0645-477c-846a-8a585a577a32,24cab768-28cf-42df-91fc-40d42dd4ba1e,Black / YS,CINK-116202-YS,815,Black,YS,116200,116202
0961eb00-fd82-4206-9714-635f9d7beaa7,24cab768-28cf-42df-91fc-40d42dd4ba1e,Black / YM,CINK-116202-YM,815,Black,YM,116200,116202
099f2585-261f-45e4-a808-dbbb71ef2107,24cab768-28cf-42df-91fc-40d42dd4ba1e,Black / YL,CINK-116202-YL,815,Black,YL,116200,116202
2fdb6fca-9097-402e-83cb-1e70cb01c306,24cab768-28cf-42df-91fc-40d42dd4ba1e,Black / YXL,CINK-116202-YXL,815,Black,YXL,116200,116202
7c0fa0c6-a094-4ad0-8c4a-92937dbf4417,24cab768-28cf-42df-91fc-40d42dd4ba1e,Ash / YXS,CINK-116201-YXS,815,Ash,YXS,116200,116201
f556fc4c-7ac1-4938-9dc9-544bd2e07008,24cab768-28cf-42df-91fc-40d42dd4ba1e,Ash / YS,CINK-116201-YS,815,Ash,YS,116200,116201
fe911f1e-875e-4bcd-84fa-feb8b71ace3e,24cab768-28cf-42df-91fc-40d42dd4ba1e,Ash / YM,CINK-116201-YM,815,Ash,YM,116200,116201
18f5b1fc-9092-4739-80e9-7984a553f9a8,24cab768-28cf-42df-91fc-40d42dd4ba1e,Ash / YL,CINK-116201-YL,815,Ash,YL,116200,116201
5625b7d6-1d30-48e4-ba25-dc418547c07a,24cab768-28cf-42df-91fc-40d42dd4ba1e,Ash / YXL,CINK-116201-YXL,815,Ash,YXL,116200,116201
b6322aeb-070c-46e5-92d7-fb7a240a90b6,24cab768-28cf-42df-91fc-40d42dd4ba1e,Light Steel / YXS,CINK-116208-YXS,815,Light Steel,YXS,116200,116208
cfefee2e-55fc-4da2-94cb-b6bb8f973828,24cab768-28cf-42df-91fc-40d42dd4ba1e,Light Steel / YS,CINK-116208-YS,815,Light Steel,YS,116200,116208
871e3771-5245-4f51-8d09-6beb724dce0b,24cab768-28cf-42df-91fc-40d42dd4ba1e,Light Steel / YM,CINK-116208-YM,815,Light Steel,YM,116200,116208
92538a6d-4fbb-4c7a-801f-e7551bd85e3b,24cab768-28cf-42df-91fc-40d42dd4ba1e,Light Steel / YL,CINK-116208-YL,815,Light Steel,YL,116200,116208
ac1c5086-838b-4ef9-8a98-bd7b165fbb63,24cab768-28cf-42df-91fc-40d42dd4ba1e,Light Steel / YXL,CINK-116208-YXL,815,Light Steel,YXL,116200,116208
a369eea7-0cf3-4c23-9a01-a218fc467272,24cab768-28cf-42df-91fc-40d42dd4ba1e,Pebble / S,CINK-116252-S,815,Pebble,S,116200,116252
a8d89492-4ef5-4d1e-ab02-e1e965b8e81f,24cab768-28cf-42df-91fc-40d42dd4ba1e,Pebble / M,CINK-116252-M,815,Pebble,M,116200,116252
731c7729-82dc-40b6-8186-c5ed73399e1d,24cab768-28cf-42df-91fc-40d42dd4ba1e,Pebble / L,CINK-116252-L,815,Pebble,L,116200,116252
3e1561b0-55c3-409b-9d23-faade48cbdaf,24cab768-28cf-42df-91fc-40d42dd4ba1e,Pebble / XL,CINK-116252-XL,815,Pebble,XL,116200,116252
83b7966c-7dc0-49e4-ba8a-adb5b8669f04,24cab768-28cf-42df-91fc-40d42dd4ba1e,Pebble / XXL,CINK-116252-XXL,815,Pebble,XXL,116200,116252
a51ef5db-03a7-481c-a594-de9664bbf1ee,8cf8ed11-44f4-4608-9c12-221da0643ae4,White / YS,CINK-204300-YS,1510,White,YS,204300,204300
6a62fa31-32a0-4849-bddd-a01aaf4a2288,8cf8ed11-44f4-4608-9c12-221da0643ae4,White / YM,CINK-204300-YM,1510,White,YM,204300,204300
f5127b6b-9cdc-4124-ad7d-432941bd1802,8cf8ed11-44f4-4608-9c12-221da0643ae4,White / YL,CINK-204300-YL,1510,White,YL,204300,204300
984c2c92-f68e-4661-9d6d-04890397c7f8,8cf8ed11-44f4-4608-9c12-221da0643ae4,White / S,CINK-204300-S,1510,White,S,204300,204300
9d5357cf-8123-47de-9176-d3eba7cda6fd,8cf8ed11-44f4-4608-9c12-221da0643ae4,White / M,CINK-204300-M,1510,White,M,204300,204300
3d634849-f846-48a8-afb4-aec51831194c,8cf8ed11-44f4-4608-9c12-221da0643ae4,Silver / YS,CINK-204303-YS,1510,Silver,YS,204300,204303
f52013d0-8559-4130-a216-08a7d47af688,8cf8ed11-44f4-4608-9c12-221da0643ae4,Silver / YM,CINK-204303-YM,1510,Silver,YM,204300,204303
8389f83d-977d-46ff-87f4-d148c1ed95fd,8cf8ed11-44f4-4608-9c12-221da0643ae4,Silver / YL,CINK-204303-YL,1510,Silver,YL,204300,204303
35c4a198-b9b9-4d8a-8aae-cf0dff721acf,8cf8ed11-44f4-4608-9c12-221da0643ae4,Silver / S,CINK-204303-S,1510,Silver,S,204300,204303
cb7daff7-bae2-4e6e-81f1-ec6620df96c7,8cf8ed11-44f4-4608-9c12-221da0643ae4,Silver / M,CINK-204303-M,1510,Silver,M,204300,204303
eb070339-d408-43f6-b3b1-82df4421fb81,8cf8ed11-44f4-4608-9c12-221da0643ae4,Grey Concrete Heather / YS,CINK-204324-YS,1510,Grey Concrete Heather,YS,204300,204324
1cc1b443-1954-431b-bf7a-9beaddcbddb8,8cf8ed11-44f4-4608-9c12-221da0643ae4,Grey Concrete Heather / YM,CINK-204324-YM,1510,Grey Concrete Heather,YM,204300,204324
3d24fac4-5269-4cfe-9479-e04a5e4476b0,8cf8ed11-44f4-4608-9c12-221da0643ae4,Grey Concrete Heather / YL,CINK-204324-YL,1510,Grey Concrete Heather,YL,204300,204324
7073201e-4e15-407c-aef2-0ec246e2afff,8cf8ed11-44f4-4608-9c12-221da0643ae4,Grey Concrete Heather / S,CINK-204324-S,1510,Grey Concrete Heather,S,204300,204324
382571a1-732c-4809-8571-a4b22d870b40,8cf8ed11-44f4-4608-9c12-221da0643ae4,Grey Concrete Heather / M,CINK-204324-M,1510,Grey Concrete Heather,M,204300,204324
053a0877-ccf9-4e54-882d-25601baca389,8cf8ed11-44f4-4608-9c12-221da0643ae4,Iron Grey Heather / YS,CINK-204325-YS,1510,Iron Grey Heather,YS,204300,204325
b7ba159f-1dc1-45cf-b46c-71210b4cc86b,8cf8ed11-44f4-4608-9c12-221da0643ae4,Iron Grey Heather / YM,CINK-204325-YM,1510,Iron Grey Heather,YM,204300,204325
06a90433-185d-4dda-9c0d-506249f192ef,8cf8ed11-44f4-4608-9c12-221da0643ae4,Iron Grey Heather / YL,CINK-204325-YL,1510,Iron Grey Heather,YL,204300,204325
03ba15a8-e463-45d8-8008-3180a41dfb9d,8cf8ed11-44f4-4608-9c12-221da0643ae4,Iron Grey Heather / S,CINK-204325-S,1510,Iron Grey Heather,S,204300,204325
84c4db32-9461-4ceb-a4e4-791e7c4538a5,8cf8ed11-44f4-4608-9c12-221da0643ae4,Iron Grey Heather / M,CINK-204325-M,1510,Iron Grey Heather,M,204300,204325
c2e53595-7048-4a0b-ac23-6bd71477dc6a,8cf8ed11-44f4-4608-9c12-221da0643ae4,Iron Grey / YS,CINK-204302-YS,1510,Iron Grey,YS,204300,204302
d0f540b0-9588-4198-bc96-7bcbd09ecbba,8cf8ed11-44f4-4608-9c12-221da0643ae4,Iron Grey / YM,CINK-204302-YM,1510,Iron Grey,YM,204300,204302
6f15ea2d-ba04-4aab-a6ee-62f9b76ae49b,8cf8ed11-44f4-4608-9c12-221da0643ae4,Iron Grey / YL,CINK-204302-YL,1510,Iron Grey,YL,204300,204302
b2a96baf-2c35-4a90-a270-97d5f64a3c4e,8cf8ed11-44f4-4608-9c12-221da0643ae4,Iron Grey / S,CINK-204302-S,1510,Iron Grey,S,204300,204302
e410733c-1778-4f1d-b9d5-3e8aacd632d3,8cf8ed11-44f4-4608-9c12-221da0643ae4,Iron Grey / M,CINK-204302-M,1510,Iron Grey,M,204300,204302
266337a2-db45-4f4f-9c07-15de03883158,8cf8ed11-44f4-4608-9c12-221da0643ae4,Black / YS,CINK-204301-YS,1510,Black,YS,204300,204301
a89f43bf-6810-4017-a220-dc29b381cbd5,8cf8ed11-44f4-4608-9c12-221da0643ae4,Black / YM,CINK-204301-YM,1510,Black,YM,204300,204301
59da2e2c-5196-42cf-b81b-d39dc630b6d1,8cf8ed11-44f4-4608-9c12-221da0643ae4,Black / YL,CINK-204301-YL,1510,Black,YL,204300,204301
0e11319c-5e1a-42e2-a798-ecc10129483c,8cf8ed11-44f4-4608-9c12-221da0643ae4,Black / S,CINK-204301-S,1510,Black,S,204300,204301
5f4fec24-3d9d-40a2-b7f8-693f6d961a5e,8cf8ed11-44f4-4608-9c12-221da0643ae4,Black / M,CINK-204301-M,1510,Black,M,204300,204301
ed8578be-3c78-403c-8fb5-529e407702d4,4f535bed-5199-4b46-8800-63a2d38e6bf5,White / S,CINK-1100-S,820,White,S,1100,1100
ce1bc6be-713c-4eae-a083-317690537069,4f535bed-5199-4b46-8800-63a2d38e6bf5,White / M,CINK-1100-M,820,White,M,1100,1100
a1d6ed23-9625-4bbb-8223-3ce5cd142d92,4f535bed-5199-4b46-8800-63a2d38e6bf5,White / L,CINK-1100-L,820,White,L,1100,1100
30c46035-9e13-4f26-b886-f799577b26cb,4f535bed-5199-4b46-8800-63a2d38e6bf5,White / XL,CINK-1100-XL,820,White,XL,1100,1100
9aac4ec8-da21-4de4-83e4-d79ccd500a49,4f535bed-5199-4b46-8800-63a2d38e6bf5,White / XXL,CINK-1100-XXL,820,White,XXL,1100,1100
06b59196-7453-4941-b1f1-72ce1f333eba,4f535bed-5199-4b46-8800-63a2d38e6bf5,Natural / S,CINK-1101-S,820,Natural,S,1100,1101
9c3ebb84-e416-4256-9f33-4d3414749f2a,4f535bed-5199-4b46-8800-63a2d38e6bf5,Natural / M,CINK-1101-M,820,Natural,M,1100,1101
5393f869-bc62-442a-a1d0-40108990e733,4f535bed-5199-4b46-8800-63a2d38e6bf5,Natural / L,CINK-1101-L,820,Natural,L,1100,1101
620ff6f3-5531-43e5-ab86-321053cfc9a2,4f535bed-5199-4b46-8800-63a2d38e6bf5,Natural / XL,CINK-1101-XL,820,Natural,XL,1100,1101
697ea9bf-fa47-4f8f-82f7-b137aebf6818,4f535bed-5199-4b46-8800-63a2d38e6bf5,Natural / XXL,CINK-1101-XXL,820,Natural,XXL,1100,1101
f2727c85-7866-4c9e-bcef-aab6ab06bb1c,4f535bed-5199-4b46-8800-63a2d38e6bf5,Black / S,CINK-1104-S,820,Black,S,1100,1104
90dc35c4-1c17-4b05-a5c0-a3a520b9e871,4f535bed-5199-4b46-8800-63a2d38e6bf5,Black / M,CINK-1104-M,820,Black,M,1100,1104
7dd869d1-9f0f-4051-9864-b74f72f770ad,4f535bed-5199-4b46-8800-63a2d38e6bf5,Black / L,CINK-1104-L,820,Black,L,1100,1104
a4953ea5-d6dd-41a2-b6c8-3d68f8b2081f,4f535bed-5199-4b46-8800-63a2d38e6bf5,Black / XL,CINK-1104-XL,820,Black,XL,1100,1104
ab5941e8-f10e-4f26-b6bc-653a52868891,4f535bed-5199-4b46-8800-63a2d38e6bf5,Black / XXL,CINK-1104-XXL,820,Black,XXL,1100,1104
c7499687-a049-4eab-b30e-375f3906d352,4f535bed-5199-4b46-8800-63a2d38e6bf5,Charcoal Heather / S,CINK-1133-S,820,Charcoal Heather,S,1100,1133
b0350d97-70f6-48ac-b668-6a0a9bb8db66,4f535bed-5199-4b46-8800-63a2d38e6bf5,Charcoal Heather / M,CINK-1133-M,820,Charcoal Heather,M,1100,1133
852d507d-9442-4a0c-9d11-acadfe21c384,4f535bed-5199-4b46-8800-63a2d38e6bf5,Charcoal Heather / L,CINK-1133-L,820,Charcoal Heather,L,1100,1133
fe97f55c-8993-48f9-b178-02b806d9ac7b,4f535bed-5199-4b46-8800-63a2d38e6bf5,Charcoal Heather / XL,CINK-1133-XL,820,Charcoal Heather,XL,1100,1133
