Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,Subtitle (product.metafields.descriptors.subtitle)
Gildan® 18000,gildan-18000-g18000,"<p>When soft comfort is what you seek, the Heavy Blend® Adult Crewneck Sweatshirt is what you need. Made from a 50% U.S. cotton/50% polyester blend, this warm classic fit style looks great and makes a great canvas for decorating.</p><ul><li>50% Cotton / 50% Polyester — 8.0 oz/yd²</li><li>Air jet yarn — softer feel and reduced pilling</li><li>Classic fit</li><li>Quarter-turned to eliminate centre crease</li><li>Set-in sleeves</li><li>1 × 1 athletic rib knit cuffs and waistband with spandex</li><li>Double-needle stitching throughout</li></ul><h4>Size Chart (inches)</h4><table><thead><tr><th>Size</th><th>Chest</th><th>Body Length</th></tr></thead><tbody><tr><td>XS</td><td>31–33</td><td>25½</td></tr><tr><td>S</td><td>34–36</td><td>26½</td></tr><tr><td>M</td><td>38–40</td><td>27½</td></tr><tr><td>L</td><td>42–44</td><td>28½</td></tr><tr><td>XL</td><td>46–48</td><td>29½</td></tr><tr><td>2XL</td><td>50–52</td><td>30½</td></tr><tr><td>3XL</td><td>54–56</td><td>31½</td></tr><tr><td>4XL</td><td>58–60</td><td>32½</td></tr><tr><td>5XL</td><td>62–64</td><td>33½</td></tr></tbody></table>",Gildan,gid://shopify/TaxonomyCategory/aa-1-13-14,Crewneck Sweatshirt,"Crewneck Sweatshirt, Adult, Unisex, G18000",TRUE,active,G18000-026-XS,,Color,Sapphire,,Size,XS,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_front_038e890d-1a4a-4aba-b431-09cf335ec942.jpg?v=1779391295,11,Gildan® 18000 — Sapphire — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_front_038e890d-1a4a-4aba-b431-09cf335ec942.jpg?v=1779391295,,Gildan® 18000,"<p>When soft comfort is what you seek, the Heavy Blend® Adult Crewneck Sweatshirt is what you need. Made from a 50% U.S. cotton/50% polyester blend, this w",sapphire,gid://shopify/TaxonomyCategory/aa-1-13-14,Unisex,Adult,G18000,,,new,,,,,,,Adult Crewneck Sweatshirt
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/gildan-18000_navy_asian.png?v=1779475060,1,Gildan® 18000 — Asian model — front view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/gildan-18000_red_black.png?v=1779475060,2,Gildan® 18000 — Black model — front view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-026-S,,Color,Sapphire,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_front_038e890d-1a4a-4aba-b431-09cf335ec942.jpg?v=1779391295,,,,sapphire,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-026-M,,Color,Sapphire,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_front_038e890d-1a4a-4aba-b431-09cf335ec942.jpg?v=1779391295,,,,sapphire,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-026-L,,Color,Sapphire,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_front_038e890d-1a4a-4aba-b431-09cf335ec942.jpg?v=1779391295,,,,sapphire,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-026-XL,,Color,Sapphire,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_front_038e890d-1a4a-4aba-b431-09cf335ec942.jpg?v=1779391295,,,,sapphire,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-026-2XL,,Color,Sapphire,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_front_038e890d-1a4a-4aba-b431-09cf335ec942.jpg?v=1779391295,,,,sapphire,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-026-3XL,,Color,Sapphire,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_front_038e890d-1a4a-4aba-b431-09cf335ec942.jpg?v=1779391295,,,,sapphire,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-026-4XL,,Color,Sapphire,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_front_038e890d-1a4a-4aba-b431-09cf335ec942.jpg?v=1779391295,,,,sapphire,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-026-5XL,,Color,Sapphire,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_front_038e890d-1a4a-4aba-b431-09cf335ec942.jpg?v=1779391295,,,,sapphire,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_back_4ef84ac2-bfc6-4c72-bbfd-8ccf243c738e.jpg?v=1779391293,12,Gildan® 18000 — Sapphire — back view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_left_451ea703-9ad9-4819-9ba8-fc66dc61e8c0.jpg?v=1779391296,13,Gildan® 18000 — Sapphire — left side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_right_b7655096-48f8-465d-853b-d599f72c0ab6.jpg?v=1779391298,14,Gildan® 18000 — Sapphire — right side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_neckline_2b277942-cc9f-4882-82af-12d44903c7cc.jpg?v=1779391298,15,Gildan® 18000 — Sapphire — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_fabric_e9d60cc6-1b94-401b-93b2-2403804015b9.jpg?v=1779391294,16,Gildan® 18000 — Sapphire — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_front_f.jpg?v=1779391296,17,Gildan® 18000 — Sapphire — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000013_026_back_f.jpg?v=1779391293,18,Gildan® 18000 — Sapphire — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-XS,,Color,White,,Size,XS,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_efccd4ce-49c5-4df2-b920-84cc036cb1d3.jpg?v=1779391253,19,Gildan® 18000 — White — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_efccd4ce-49c5-4df2-b920-84cc036cb1d3.jpg?v=1779391253,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-S,,Color,White,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_efccd4ce-49c5-4df2-b920-84cc036cb1d3.jpg?v=1779391253,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-M,,Color,White,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_efccd4ce-49c5-4df2-b920-84cc036cb1d3.jpg?v=1779391253,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-L,,Color,White,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_efccd4ce-49c5-4df2-b920-84cc036cb1d3.jpg?v=1779391253,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-XL,,Color,White,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_efccd4ce-49c5-4df2-b920-84cc036cb1d3.jpg?v=1779391253,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-2XL,,Color,White,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_efccd4ce-49c5-4df2-b920-84cc036cb1d3.jpg?v=1779391253,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-3XL,,Color,White,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_efccd4ce-49c5-4df2-b920-84cc036cb1d3.jpg?v=1779391253,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-4XL,,Color,White,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_efccd4ce-49c5-4df2-b920-84cc036cb1d3.jpg?v=1779391253,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-5XL,,Color,White,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_efccd4ce-49c5-4df2-b920-84cc036cb1d3.jpg?v=1779391253,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_back_d02ffb8c-fa2b-4fb3-ac4a-ca917ac5f1a7.jpg?v=1779391249,20,Gildan® 18000 — White — back view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_left_6417fc88-5df9-4da3-bc5d-2ba24ad98693.jpg?v=1779391255,21,Gildan® 18000 — White — left side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_right_c368b75b-e782-41db-b0cf-6e8031f6d012.jpg?v=1779391256,22,Gildan® 18000 — White — right side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_neckline_262350aa-e4e0-4492-8cd2-7e8c76214ed2.jpg?v=1779391257,23,Gildan® 18000 — White — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_fabric_757df332-40c1-45b9-99a3-85d22e142241.jpg?v=1779391252,24,Gildan® 18000 — White — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_f.jpg?v=1779391253,25,Gildan® 18000 — White — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_back_f.jpg?v=1779391251,26,Gildan® 18000 — White — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-XS,,Color,Navy,,Size,XS,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_5135190e-ab94-473d-b3da-cfa4c5881fd4.jpg?v=1779391261,27,Gildan® 18000 — Navy — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_5135190e-ab94-473d-b3da-cfa4c5881fd4.jpg?v=1779391261,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-S,,Color,Navy,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_5135190e-ab94-473d-b3da-cfa4c5881fd4.jpg?v=1779391261,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-M,,Color,Navy,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_5135190e-ab94-473d-b3da-cfa4c5881fd4.jpg?v=1779391261,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-L,,Color,Navy,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_5135190e-ab94-473d-b3da-cfa4c5881fd4.jpg?v=1779391261,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-XL,,Color,Navy,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_5135190e-ab94-473d-b3da-cfa4c5881fd4.jpg?v=1779391261,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-2XL,,Color,Navy,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_5135190e-ab94-473d-b3da-cfa4c5881fd4.jpg?v=1779391261,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-3XL,,Color,Navy,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_5135190e-ab94-473d-b3da-cfa4c5881fd4.jpg?v=1779391261,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-4XL,,Color,Navy,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_5135190e-ab94-473d-b3da-cfa4c5881fd4.jpg?v=1779391261,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-5XL,,Color,Navy,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_5135190e-ab94-473d-b3da-cfa4c5881fd4.jpg?v=1779391261,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_back_c154e85d-d6de-4905-9cbf-928af179c6a3.jpg?v=1779391259,28,Gildan® 18000 — Navy — back view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_left_b7d6d3a8-0ca4-421e-a995-d6bd1f28f3bf.jpg?v=1779391264,29,Gildan® 18000 — Navy — left side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_right_a9c76285-f342-4a99-bd81-6c41d450c945.jpg?v=1779391266,30,Gildan® 18000 — Navy — right side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_neckline_4e73fa43-e82e-4a89-b79d-3ed48e9f8b1b.jpg?v=1779391265,31,Gildan® 18000 — Navy — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_fabric_cf51babf-7901-41a0-9bf9-9b994501bc4a.jpg?v=1779391260,32,Gildan® 18000 — Navy — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_f.jpg?v=1779391264,33,Gildan® 18000 — Navy — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_back_f.jpg?v=1779391260,34,Gildan® 18000 — Navy — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-XS,,Color,Black,,Size,XS,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_0ce60299-f193-49c6-ae6a-ce63c9ba9a88.jpg?v=1779391269,35,Gildan® 18000 — Black — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_0ce60299-f193-49c6-ae6a-ce63c9ba9a88.jpg?v=1779391269,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-S,,Color,Black,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_0ce60299-f193-49c6-ae6a-ce63c9ba9a88.jpg?v=1779391269,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-M,,Color,Black,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_0ce60299-f193-49c6-ae6a-ce63c9ba9a88.jpg?v=1779391269,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-L,,Color,Black,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_0ce60299-f193-49c6-ae6a-ce63c9ba9a88.jpg?v=1779391269,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-XL,,Color,Black,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_0ce60299-f193-49c6-ae6a-ce63c9ba9a88.jpg?v=1779391269,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-2XL,,Color,Black,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_0ce60299-f193-49c6-ae6a-ce63c9ba9a88.jpg?v=1779391269,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-3XL,,Color,Black,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_0ce60299-f193-49c6-ae6a-ce63c9ba9a88.jpg?v=1779391269,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-4XL,,Color,Black,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_0ce60299-f193-49c6-ae6a-ce63c9ba9a88.jpg?v=1779391269,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-5XL,,Color,Black,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_0ce60299-f193-49c6-ae6a-ce63c9ba9a88.jpg?v=1779391269,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_back_f83ab030-685d-4d11-95d1-a046581ffd76.jpg?v=1779391267,36,Gildan® 18000 — Black — back view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_left_5f1c4ae0-46e1-4194-afcb-a18c7a05f3ae.jpg?v=1779391271,37,Gildan® 18000 — Black — left side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_right_56869ac0-4b23-4575-83dc-d6b6a847538d.jpg?v=1779391274,38,Gildan® 18000 — Black — right side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_neckline_0e1452e8-b3b1-4ea3-ae64-49d59540e07e.jpg?v=1779391272,39,Gildan® 18000 — Black — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_fabric_6ce42935-0fe5-4760-9b67-083c1e562df7.jpg?v=1779391268,40,Gildan® 18000 — Black — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_f.jpg?v=1779391270,41,Gildan® 18000 — Black — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_back_f.jpg?v=1779391268,42,Gildan® 18000 — Black — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-XS,,Color,Red,,Size,XS,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_031dc539-7890-4c61-b11a-5404b499ea35.jpg?v=1779391277,3,Gildan® 18000 — Red — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_031dc539-7890-4c61-b11a-5404b499ea35.jpg?v=1779391277,,,,red,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-S,,Color,Red,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_031dc539-7890-4c61-b11a-5404b499ea35.jpg?v=1779391277,,,,red,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-M,,Color,Red,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_031dc539-7890-4c61-b11a-5404b499ea35.jpg?v=1779391277,,,,red,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-L,,Color,Red,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_031dc539-7890-4c61-b11a-5404b499ea35.jpg?v=1779391277,,,,red,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-XL,,Color,Red,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_031dc539-7890-4c61-b11a-5404b499ea35.jpg?v=1779391277,,,,red,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-2XL,,Color,Red,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_031dc539-7890-4c61-b11a-5404b499ea35.jpg?v=1779391277,,,,red,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-3XL,,Color,Red,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_031dc539-7890-4c61-b11a-5404b499ea35.jpg?v=1779391277,,,,red,,,,,,,,,,,,,,
