Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,Subtitle (product.metafields.descriptors.subtitle)
Gildan® 18000,gildan-18000-g18000,"<p>When soft comfort is what you seek, the Heavy Blend® Adult Crewneck Sweatshirt is what you need. Made from a 50% U.S. cotton/50% polyester blend, this warm classic fit style looks great and makes a great canvas for decorating.</p><ul><li>50% Cotton / 50% Polyester — 8.0 oz/yd²</li><li>Air jet yarn — softer feel and reduced pilling</li><li>Classic fit</li><li>Quarter-turned to eliminate centre crease</li><li>Set-in sleeves</li><li>1 × 1 athletic rib knit cuffs and waistband with spandex</li><li>Double-needle stitching throughout</li></ul><h4>Size Chart (inches)</h4><table><thead><tr><th>Size</th><th>Chest</th><th>Body Length</th></tr></thead><tbody><tr><td>XS</td><td>31–33</td><td>25½</td></tr><tr><td>S</td><td>34–36</td><td>26½</td></tr><tr><td>M</td><td>38–40</td><td>27½</td></tr><tr><td>L</td><td>42–44</td><td>28½</td></tr><tr><td>XL</td><td>46–48</td><td>29½</td></tr><tr><td>2XL</td><td>50–52</td><td>30½</td></tr><tr><td>3XL</td><td>54–56</td><td>31½</td></tr><tr><td>4XL</td><td>58–60</td><td>32½</td></tr><tr><td>5XL</td><td>62–64</td><td>33½</td></tr></tbody></table>",Gildan,gid://shopify/TaxonomyCategory/aa-1-13-14,Crewneck Sweatshirt,"Crewneck Sweatshirt, Adult, Unisex, G18000, Crew Neck, Poly-Cotton",TRUE,active,G18000-030-XS,,Color,White,,Size,XS,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_2ed721a8-c5ef-4499-9476-e8c14702c4c8.jpg?v=1779478989,1,Gildan® 18000 — White — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_2ed721a8-c5ef-4499-9476-e8c14702c4c8.jpg?v=1779478989,,Gildan® 18000,"<p>When soft comfort is what you seek, the Heavy Blend® Adult Crewneck Sweatshirt is what you need. Made from a 50% U.S. cotton/50% polyester blend, this w",white,gid://shopify/TaxonomyCategory/aa-1-13-14,Unisex,Adult,G18000,,,new,,,,,,,Adult Crewneck Sweatshirt
,gildan-18000-g18000,,,,,,,,G18000-030-S,,Color,White,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_2ed721a8-c5ef-4499-9476-e8c14702c4c8.jpg?v=1779478989,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-M,,Color,White,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_2ed721a8-c5ef-4499-9476-e8c14702c4c8.jpg?v=1779478989,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-L,,Color,White,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_2ed721a8-c5ef-4499-9476-e8c14702c4c8.jpg?v=1779478989,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-XL,,Color,White,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_2ed721a8-c5ef-4499-9476-e8c14702c4c8.jpg?v=1779478989,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-2XL,,Color,White,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_2ed721a8-c5ef-4499-9476-e8c14702c4c8.jpg?v=1779478989,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-3XL,,Color,White,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_2ed721a8-c5ef-4499-9476-e8c14702c4c8.jpg?v=1779478989,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-4XL,,Color,White,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_2ed721a8-c5ef-4499-9476-e8c14702c4c8.jpg?v=1779478989,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-030-5XL,,Color,White,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_2ed721a8-c5ef-4499-9476-e8c14702c4c8.jpg?v=1779478989,,,,white,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_back_0810e9c5-b13e-431d-87ed-1e35a5f6dbc2.jpg?v=1779478987,2,Gildan® 18000 — White — back view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_left_aa1f7f95-7aeb-46c5-a98b-dd6830c6b64e.jpg?v=1779478992,3,Gildan® 18000 — White — left side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_right_1198d470-9113-41ea-af49-0c981ae3e11c.jpg?v=1779478993,4,Gildan® 18000 — White — right side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_neckline_a12fd01a-dad5-40d2-8014-91d5efd0cb57.jpg?v=1779478993,5,Gildan® 18000 — White — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_fabric_4f5fca72-0a79-4c02-8e23-3189f582a56f.jpg?v=1779478989,6,Gildan® 18000 — White — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_front_f_f712fb33-5883-4328-b27b-56b1d597e7b4.jpg?v=1779478990,7,Gildan® 18000 — White — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000008_030_back_f_6dc2f49e-a05a-4145-9cca-c9d0b41a05c7.jpg?v=1779478987,8,Gildan® 18000 — White — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-XS,,Color,Navy,,Size,XS,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_09ca706a-5834-46e7-bb46-cdc616802d5b.jpg?v=1779478997,9,Gildan® 18000 — Navy — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_09ca706a-5834-46e7-bb46-cdc616802d5b.jpg?v=1779478997,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-S,,Color,Navy,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_09ca706a-5834-46e7-bb46-cdc616802d5b.jpg?v=1779478997,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-M,,Color,Navy,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_09ca706a-5834-46e7-bb46-cdc616802d5b.jpg?v=1779478997,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-L,,Color,Navy,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_09ca706a-5834-46e7-bb46-cdc616802d5b.jpg?v=1779478997,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-XL,,Color,Navy,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_09ca706a-5834-46e7-bb46-cdc616802d5b.jpg?v=1779478997,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-2XL,,Color,Navy,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_09ca706a-5834-46e7-bb46-cdc616802d5b.jpg?v=1779478997,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-3XL,,Color,Navy,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_09ca706a-5834-46e7-bb46-cdc616802d5b.jpg?v=1779478997,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-4XL,,Color,Navy,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_09ca706a-5834-46e7-bb46-cdc616802d5b.jpg?v=1779478997,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-032-5XL,,Color,Navy,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_09ca706a-5834-46e7-bb46-cdc616802d5b.jpg?v=1779478997,,,,navy,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_back_60779604-b2ed-42cd-a4fd-08090f6f6c84.jpg?v=1779478995,10,Gildan® 18000 — Navy — back view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_left_a3810892-f960-4bf8-834b-178b9f64ee7c.jpg?v=1779478998,11,Gildan® 18000 — Navy — left side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_right_cf4c4996-754c-4b81-ba38-a4ab33775a79.jpg?v=1779479000,12,Gildan® 18000 — Navy — right side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_neckline_1baa5da5-0c43-4213-8978-61c67df799c9.jpg?v=1779478999,13,Gildan® 18000 — Navy — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_fabric_846dffef-135d-4b75-bc40-cab0abdfd9df.jpg?v=1779478995,14,Gildan® 18000 — Navy — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_front_f_8256e39e-9deb-4b1c-a435-c0a839b69f83.jpg?v=1779478997,15,Gildan® 18000 — Navy — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000009_032_back_f_fffe49ea-cdfa-4286-a1f7-45ebe171da90.jpg?v=1779478995,16,Gildan® 18000 — Navy — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-XS,,Color,Black,,Size,XS,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_2750ec15-84e4-4f4c-bcd8-a78b1c7361ee.jpg?v=1779479003,17,Gildan® 18000 — Black — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_2750ec15-84e4-4f4c-bcd8-a78b1c7361ee.jpg?v=1779479003,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-S,,Color,Black,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_2750ec15-84e4-4f4c-bcd8-a78b1c7361ee.jpg?v=1779479003,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-M,,Color,Black,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_2750ec15-84e4-4f4c-bcd8-a78b1c7361ee.jpg?v=1779479003,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-L,,Color,Black,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_2750ec15-84e4-4f4c-bcd8-a78b1c7361ee.jpg?v=1779479003,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-XL,,Color,Black,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_2750ec15-84e4-4f4c-bcd8-a78b1c7361ee.jpg?v=1779479003,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-2XL,,Color,Black,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_2750ec15-84e4-4f4c-bcd8-a78b1c7361ee.jpg?v=1779479003,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-3XL,,Color,Black,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_2750ec15-84e4-4f4c-bcd8-a78b1c7361ee.jpg?v=1779479003,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-4XL,,Color,Black,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_2750ec15-84e4-4f4c-bcd8-a78b1c7361ee.jpg?v=1779479003,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-036-5XL,,Color,Black,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_2750ec15-84e4-4f4c-bcd8-a78b1c7361ee.jpg?v=1779479003,,,,black,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_back_aadad7a8-e61a-439f-b45d-51db14cf8b1f.jpg?v=1779479000,18,Gildan® 18000 — Black — back view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_left_4d4684bc-0e83-4a3f-ac1e-2f82f1bee713.jpg?v=1779479005,19,Gildan® 18000 — Black — left side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_right_0531123f-f081-47f4-b8a0-2620c1e37c0b.jpg?v=1779479007,20,Gildan® 18000 — Black — right side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_neckline_ec6907b3-1e81-4b66-b4ca-747e8a5c0e1b.jpg?v=1779479006,21,Gildan® 18000 — Black — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_fabric_a539936f-83e5-4de7-b280-a230ffb8e1f5.jpg?v=1779479003,22,Gildan® 18000 — Black — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_front_f_48d80d48-7488-4478-a4cb-c02be814e2ea.jpg?v=1779479003,23,Gildan® 18000 — Black — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000010_036_back_f_2d7dfee5-6519-46b8-ac3c-4bab9e2cfedb.jpg?v=1779479001,24,Gildan® 18000 — Black — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-XS,,Color,Red,,Size,XS,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_b1ef17bb-df91-4a2a-9c06-ae22f29603d7.jpg?v=1779479010,25,Gildan® 18000 — Red — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_b1ef17bb-df91-4a2a-9c06-ae22f29603d7.jpg?v=1779479010,,,,red,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-S,,Color,Red,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_b1ef17bb-df91-4a2a-9c06-ae22f29603d7.jpg?v=1779479010,,,,red,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-M,,Color,Red,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_b1ef17bb-df91-4a2a-9c06-ae22f29603d7.jpg?v=1779479010,,,,red,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-L,,Color,Red,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_b1ef17bb-df91-4a2a-9c06-ae22f29603d7.jpg?v=1779479010,,,,red,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-XL,,Color,Red,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_b1ef17bb-df91-4a2a-9c06-ae22f29603d7.jpg?v=1779479010,,,,red,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-2XL,,Color,Red,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_b1ef17bb-df91-4a2a-9c06-ae22f29603d7.jpg?v=1779479010,,,,red,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-3XL,,Color,Red,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_b1ef17bb-df91-4a2a-9c06-ae22f29603d7.jpg?v=1779479010,,,,red,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-4XL,,Color,Red,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_b1ef17bb-df91-4a2a-9c06-ae22f29603d7.jpg?v=1779479010,,,,red,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-040-5XL,,Color,Red,,Size,5XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_b1ef17bb-df91-4a2a-9c06-ae22f29603d7.jpg?v=1779479010,,,,red,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_back_367c3f0a-21bb-4dfb-a36a-28a209235480.jpg?v=1779479007,26,Gildan® 18000 — Red — back view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_left_85767197-6dfd-4dc4-bf71-bbb6f6f07587.jpg?v=1779479012,27,Gildan® 18000 — Red — left side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_right_986bbf71-6dc2-41f1-84d8-7059961d9a59.jpg?v=1779479014,28,Gildan® 18000 — Red — right side view,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_neckline_4feb2d37-194d-4cb7-84f2-e9dff18b1b4a.jpg?v=1779479012,29,Gildan® 18000 — Red — neckline detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_fabric_a96b26ba-10c2-4d70-8922-52d8a69d84f7.jpg?v=1779479009,30,Gildan® 18000 — Red — fabric detail,,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_front_f_1ee1d823-bac0-42a8-866f-75b08b0ef4cf.jpg?v=1779479011,31,Gildan® 18000 — Red — front view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000011_040_back_f_e04fbed7-db68-45cb-86c9-2e2d94e0fab1.jpg?v=1779479009,32,Gildan® 18000 — Red — back view (women's fit),,,,,,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-051-XS,,Color,Royal Blue,,Size,XS,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000012_051_front.png?v=1779479018,33,Gildan® 18000 — Royal Blue — front view,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000012_051_front.png?v=1779479018,,,,royal blue,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-051-S,,Color,Royal Blue,,Size,S,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000012_051_front.png?v=1779479018,,,,royal blue,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-051-M,,Color,Royal Blue,,Size,M,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000012_051_front.png?v=1779479018,,,,royal blue,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-051-L,,Color,Royal Blue,,Size,L,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000012_051_front.png?v=1779479018,,,,royal blue,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-051-XL,,Color,Royal Blue,,Size,XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000012_051_front.png?v=1779479018,,,,royal blue,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-051-2XL,,Color,Royal Blue,,Size,2XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000012_051_front.png?v=1779479018,,,,royal blue,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-051-3XL,,Color,Royal Blue,,Size,3XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000012_051_front.png?v=1779479018,,,,royal blue,,,,,,,,,,,,,,
,gildan-18000-g18000,,,,,,,,G18000-051-4XL,,Color,Royal Blue,,Size,4XL,,,,,,,,TRUE,,,,,,shopify,300,deny,400,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0746/6817/9644/files/000012_051_front.png?v=1779479018,,,,royal blue,,,,,,,,,,,,,,
