id,name,slug,description,base_price_cents,category_id,sku,is_active
e4bd4311-0cf2-4175-9f23-5a44a7aed250,Hanes EcoSmart 50/50 Pullover Hoodie,hanes-ecosmart-5050-pullover-hoodie-e4bd,Imported product: Hanes EcoSmart 50/50 Pullover Hoodie,2300,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-544DCACC,true
d921db86-49ed-486d-8e7f-33b736fecba4,Gildan Midweight 50/50 Crewneck Sweatshirt,gildan-midweight-5050-crewneck-sweatshirt-d921,Imported product: Gildan Midweight 50/50 Crewneck Sweatshirt,1625,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-B81FA768,true
571d6b1a-1350-4264-8b50-591e921283a6,Bella + Canvas Ultra Soft Pullover Hoodie,bella-canvas-ultra-soft-pullover-hoodie-571d,Imported product: Bella + Canvas Ultra Soft Pullover Hoodie,4170,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-97C180EB,true
45d7315e-da44-4f77-a38c-b4d7abf95ce9,Gildan Midweight 50/50 Pullover Hoodie,gildan-midweight-5050-pullover-hoodie-45d7,Imported product: Gildan Midweight 50/50 Pullover Hoodie,2295,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-BD19E847,true
4cbd854e-0c8e-45d3-8880-be7ea9393918,Champion Powerblend Midweight Pullover Hoodie,champion-powerblend-midweight-pullover-hoodie-4cbd,Imported product: Champion Powerblend Midweight Pullover Hoodie,3585,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-44146E9C,true
781373ca-4c8c-489f-8153-7ffe458475b0,Bella + Canvas Ultra Soft Zip Hoodie,bella-canvas-ultra-soft-zip-hoodie-7813,Imported product: Bella + Canvas Ultra Soft Zip Hoodie,4750,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-A00100F7,true
cea14787-4e25-4ad3-9f7f-a6a8b81f38fc,Gildan Midweight 50/50 Zip Hoodie,gildan-midweight-5050-zip-hoodie-cea1,Imported product: Gildan Midweight 50/50 Zip Hoodie,3000,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-E8F06D28,true
3aee1dad-b38a-4057-880b-cbe5542f8da3,Comfort Colors Crewneck Sweatshirt,comfort-colors-crewneck-sweatshirt-3aee,Imported product: Comfort Colors Crewneck Sweatshirt,3755,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-535EA59D,true
492df4d0-44aa-4437-a18c-82e0001d64c4,Champion Powerblend Midweight Crewneck Sweatshirt,champion-powerblend-midweight-crewneck-sweatshirt-492d,Imported product: Champion Powerblend Midweight Crewneck Sweatshirt,2650,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-3D5F3636,true
18a60291-23ee-4afc-91f8-f9ec0d2f4fff,Bella + Canvas Ultra Soft Crewneck Sweatshirt,bella-canvas-ultra-soft-crewneck-sweatshirt-18a6,Imported product: Bella + Canvas Ultra Soft Crewneck Sweatshirt,3770,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-3B98C126,true
b7779612-593d-4aee-8bb0-c1032720440c,Hanes EcoSmart 50/50 Crewneck Sweatshirt,hanes-ecosmart-5050-crewneck-sweatshirt-b777,Imported product: Hanes EcoSmart 50/50 Crewneck Sweatshirt,1645,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-7A3492F8,true
8f73a35e-f48a-4ec3-aa21-1665ca69ca4b,District Re-Fleece Zip Hoodie,district-re-fleece-zip-hoodie-8f73,Imported product: District Re-Fleece Zip Hoodie,4560,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-AEF5D756,true
feccf9b4-8e65-45ef-baf5-eb99cc714c2a,Hanes EcoSmart 50/50 Zip Hoodie,hanes-ecosmart-5050-zip-hoodie-fecc,Imported product: Hanes EcoSmart 50/50 Zip Hoodie,3130,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-28A5681D,true
4d7aaf0a-ffb2-462c-b21e-326e667ac9dd,Adidas Recycled Blend Pullover Hoodie,adidas-recycled-blend-pullover-hoodie-4d7a,Imported product: Adidas Recycled Blend Pullover Hoodie,6710,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-4C9150A7,true
f65ec000-bed7-433b-b7dd-38ca44206eda,Gildan Softstyle Eco Crewneck Sweatshirt,gildan-softstyle-eco-crewneck-sweatshirt-f65e,Imported product: Gildan Softstyle Eco Crewneck Sweatshirt,2355,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-C2D8F776,true
581124d7-303f-4876-a51c-b1f438ee1ee1,District Re-Fleece Crewneck Sweatshirt,district-re-fleece-crewneck-sweatshirt-5811,Imported product: District Re-Fleece Crewneck Sweatshirt,3430,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-28DACD19,true
bd4f3252-b00d-437e-b77b-56fd905d34bf,Marine Layer Afternoon Zip Hoodie,marine-layer-afternoon-zip-hoodie-bd4f,Imported product: Marine Layer Afternoon Zip Hoodie,11300,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-ED3E8DBD,true
e8cc088a-f720-4bce-a819-6e4278da7751,District Re-Fleece Pullover Hoodie,district-re-fleece-pullover-hoodie-e8cc,Imported product: District Re-Fleece Pullover Hoodie,4020,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-457EABD2,true
ea5d0efc-0484-477a-afe3-c979d3df1456,Adidas 100% Recycled Textured Pullover Hoodie,adidas-100percent-recycled-textured-pullover-hoodie-ea5d,Imported product: Adidas 100% Recycled Textured Pullover Hoodie,9300,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-29253D30,true
752c9db6-b226-4662-bcd8-94b9d72aee95,Royal Apparel USA-Made Eco Tri-Blend Pullover Hoodie,royal-apparel-usa-made-eco-tri-blend-pullover-hoodie-752c,Imported product: Royal Apparel USA-Made Eco Tri-Blend Pullover Hoodie,6405,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-6992CFAC,true
40d77de0-7ad1-4406-915b-dbd55b4fb991,Royal Apparel Women's USA-Made Eco Tri-Blend Cropped Hoodie,royal-apparel-womens-usa-made-eco-tri-blend-cropped-hoodie-40d7,Imported product: Royal Apparel Women's USA-Made Eco Tri-Blend Cropped Hoodie,4215,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-05DD792F,true
e77507c2-2826-4365-b914-83597da88da5,Eddie Bauer Smooth Mid Layer Half Zip Fleece Pullover - Embroidered,eddie-bauer-smooth-mid-layer-half-zip-fleece-pullover-embroidered-e775,Imported product: Eddie Bauer Smooth Mid Layer Half Zip Fleece Pullover - Embroidered,5370,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-80B5F70B,true
fca47169-bba2-45f3-9a5c-62b18a5421d2,Jerzees Eco Premium Blend Crewneck Sweatshirt,jerzees-eco-premium-blend-crewneck-sweatshirt-fca4,Imported product: Jerzees Eco Premium Blend Crewneck Sweatshirt,2775,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-BE461A86,true
8f668a0a-97cc-480b-bf9f-8d22e2eca85c,Tentree Space Dye Fleece Pullover Hoodie,tentree-space-dye-fleece-pullover-hoodie-8f66,Imported product: Tentree Space Dye Fleece Pullover Hoodie,11665,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-75B23D9D,true
ad96b256-68d9-4f43-95a1-2e5b101ed202,Tentree Space Dye Fleece Zip Hoodie,tentree-space-dye-fleece-zip-hoodie-ad96,Imported product: Tentree Space Dye Fleece Zip Hoodie,12170,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-52C2C266,true
4c31d818-0fac-4975-a0dd-864dea004731,Allmade Organic French Terry Zip Hoodie,allmade-organic-french-terry-zip-hoodie-4c31,Imported product: Allmade Organic French Terry Zip Hoodie,5650,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-92F6648A,true
e56bebc7-2e28-4488-825c-3434b71949e1,American Apparel ReFlex Fleece Crewneck Sweatshirt,american-apparel-reflex-fleece-crewneck-sweatshirt-e56b,Imported product: American Apparel ReFlex Fleece Crewneck Sweatshirt,3700,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-DDF7B54C,true
b0f06655-6f03-4233-8f19-3c887837f1bd,American Apparel Women's ReFlex Fleece Crewneck Sweatshirt,american-apparel-womens-reflex-fleece-crewneck-sweatshirt-b0f0,Imported product: American Apparel Women's ReFlex Fleece Crewneck Sweatshirt,3700,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-56F1A2C8,true
b1481b21-25e5-4da2-b9d0-3d6695bb41cc,Tentree Women’s Space Dye Fleece Quarter Zip Sweatshirt,tentree-womens-space-dye-fleece-quarter-zip-sweatshirt-b148,Imported product: Tentree Women’s Space Dye Fleece Quarter Zip Sweatshirt,13180,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-9769EF01,true
be40a556-48cf-423e-9d61-d3a07b774ce9,Jerzees Eco Premium Blend Pullover Hoodie,jerzees-eco-premium-blend-pullover-hoodie-be40,Imported product: Jerzees Eco Premium Blend Pullover Hoodie,3585,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-72201333,true
d411523a-15ec-47e0-9587-78f1fac2c20f,American Apparel ReFlex Fleece Pullover Hoodie,american-apparel-reflex-fleece-pullover-hoodie-d411,Imported product: American Apparel ReFlex Fleece Pullover Hoodie,4250,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-B3A51D08,true
ab89ad3e-b035-4622-bddd-a2149f7db75b,American Apparel ReFlex Fleece Zip Hoodie,american-apparel-reflex-fleece-zip-hoodie-ab89,Imported product: American Apparel ReFlex Fleece Zip Hoodie,4725,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-7717E3E0,true
9c7e0865-8c2f-4f60-8ad0-f74744310aa1,The North Face Aim Recycled Full Zip Fleece Jacket - Embroidered,the-north-face-aim-recycled-full-zip-fleece-jacket-embroidered-9c7e,Imported product: The North Face Aim Recycled Full Zip Fleece Jacket - Embroidered,14325,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-3EBBF5FD,true
992fe26f-68b0-48b2-8e06-c6d452393ca8,Eddie Bauer Women's Smooth Mid Layer Half Zip Fleece Pullover - Embroidered,eddie-bauer-womens-smooth-mid-layer-half-zip-fleece-pullover-embroidered-992f,Imported product: Eddie Bauer Women's Smooth Mid Layer Half Zip Fleece Pullover - Embroidered,5220,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-F7537AB1,true
79ba1980-4b2c-420a-9f35-99a7a245bedd,Adidas Space Dyed Recycled Quarter Zip Shirt,adidas-space-dyed-recycled-quarter-zip-shirt-79ba,Imported product: Adidas Space Dyed Recycled Quarter Zip Shirt,9040,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-B6697D09,true
40972bd1-8750-4af0-a338-4ca35320e992,The North Face Aim Recycled Quarter Zip Fleece Pullover - Embroidered,the-north-face-aim-recycled-quarter-zip-fleece-pullover-embroidered-4097,Imported product: The North Face Aim Recycled Quarter Zip Fleece Pullover - Embroidered,10910,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-B06E54DA,true
0d8357d0-6841-42ec-b120-32785694f228,Adidas Women's Space Dyed Recycled Quarter Zip Shirt,adidas-womens-space-dyed-recycled-quarter-zip-shirt-0d83,Imported product: Adidas Women's Space Dyed Recycled Quarter Zip Shirt,9040,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-5C2E6F71,true
7c9283a2-8c33-476c-9e13-9ec5c7e8e423,Swannies Golf Lukas Lightweight Performance Quarter-Zip Pullover,swannies-golf-lukas-lightweight-performance-quarter-zip-pullover-7c92,Imported product: Swannies Golf Lukas Lightweight Performance Quarter-Zip Pullover,12000,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-0B771B35,true
fa723bc5-88ff-4022-bfd4-04f782e4a900,OGIO Women's Transcend Recycled Full-Zip Sweatshirt,ogio-womens-transcend-recycled-full-zip-sweatshirt-fa72,Imported product: OGIO Women's Transcend Recycled Full-Zip Sweatshirt,7170,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-BB129E4F,true
ab71f496-3bbc-453b-b147-03a80d4b28f2,The North Face Ambition Recycled Quarter Zip Pullover,the-north-face-ambition-recycled-quarter-zip-pullover-ab71,Imported product: The North Face Ambition Recycled Quarter Zip Pullover,9165,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-3631908D,true
324df36a-ac9a-471a-8c32-4319bf697680,The North Face Women's Ambition Recycled Quarter Zip Pullover,the-north-face-womens-ambition-recycled-quarter-zip-pullover-324d,Imported product: The North Face Women's Ambition Recycled Quarter Zip Pullover,9165,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-89A90255,true
7f03ff92-e72c-4e85-81cc-79411a2d348e,Gildan DryBlend 50/50 Pullover Hoodie,gildan-dryblend-5050-pullover-hoodie-7f03,Imported product: Gildan DryBlend 50/50 Pullover Hoodie,3200,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-6D02D069,true
4a0c5cfd-217d-42ff-a7f5-1545aff6c7c1,Embroidered Bella + Canvas Ultra Soft Crewneck Sweatshirt,embroidered-bella-canvas-ultra-soft-crewneck-sweatshirt-4a0c,Imported product: Embroidered Bella + Canvas Ultra Soft Crewneck Sweatshirt,3365,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-CC947D90,true
4deb0776-08e1-446a-83e7-19c2a8bcff11,Embroidered Bella + Canvas Ultra Soft Zip Hoodie,embroidered-bella-canvas-ultra-soft-zip-hoodie-4deb,Imported product: Embroidered Bella + Canvas Ultra Soft Zip Hoodie,4620,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-196D2060,true
e99ea16c-859b-41c4-9ede-9181c08b3eb4,Embroidered Bella + Canvas Ultra Soft Pullover Hoodie,embroidered-bella-canvas-ultra-soft-pullover-hoodie-e99e,Imported product: Embroidered Bella + Canvas Ultra Soft Pullover Hoodie,4290,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-BE28162D,true
853879da-6fc6-4877-836d-0fd731af5328,Nike Women's Gym Vintage Zip Hoodie,nike-womens-gym-vintage-zip-hoodie-8538,Imported product: Nike Women's Gym Vintage Zip Hoodie,10285,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-B1DFD292,true
a30f6acd-6192-4def-b5b5-555c63f192f9,Bella + Canvas Youth Ultra Soft Crewneck Sweatshirt,bella-canvas-youth-ultra-soft-crewneck-sweatshirt-a30f,Imported product: Bella + Canvas Youth Ultra Soft Crewneck Sweatshirt,3635,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-61A79648,true
7e8bd7a8-21da-4a51-bf60-de470cb78d5c,Adidas Recycled Blend Crewneck Sweatshirt,adidas-recycled-blend-crewneck-sweatshirt-7e8b,Imported product: Adidas Recycled Blend Crewneck Sweatshirt,5550,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-D246DB20,true
1306bab7-65bd-42dc-816a-b9ec3e5c3192,Marine Layer Women's Sunset Pullover Hoodie,marine-layer-womens-sunset-pullover-hoodie-1306,Imported product: Marine Layer Women's Sunset Pullover Hoodie,12305,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-DDA0FBB3,true
a10e24bd-eb34-42d0-aefb-99ec5fb4600f,Marine Layer Sunset Pullover Hoodie,marine-layer-sunset-pullover-hoodie-a10e,Imported product: Marine Layer Sunset Pullover Hoodie,12305,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-4ADF0F93,true
58b352d5-f794-499b-9801-8c81f8763788,Comfort Colors Colorblast Crewneck Sweatshirt,comfort-colors-colorblast-crewneck-sweatshirt-58b3,Imported product: Comfort Colors Colorblast Crewneck Sweatshirt,5050,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-A99316BE,true
20693f52-5a52-49f5-924c-4d86b8271811,Charles River Response Heavyweight Quarter Zip Sweatshirt,charles-river-response-heavyweight-quarter-zip-sweatshirt-2069,Imported product: Charles River Response Heavyweight Quarter Zip Sweatshirt,7050,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-C8550A6B,true
168d38c0-7e4f-4297-9b93-2d4eff221214,Econscious Organic/Recycled Zip Hoodie,econscious-organicrecycled-zip-hoodie-168d,Imported product: Econscious Organic/Recycled Zip Hoodie,6425,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-5B446DED,true
fc148694-f682-4dd8-9f54-9f44e263f2da,Econscious Organic/Recycled Pullover Hoodie,econscious-organicrecycled-pullover-hoodie-fc14,Imported product: Econscious Organic/Recycled Pullover Hoodie,5405,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-80CDE120,true
96024f21-c988-492a-8516-697505e12bd9,Gildan DryBlend 50/50 Crewneck Sweatshirt,gildan-dryblend-5050-crewneck-sweatshirt-9602,Imported product: Gildan DryBlend 50/50 Crewneck Sweatshirt,2100,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-F25DDA3A,true
3acf36dd-4d90-4b94-a395-30b75fc83de4,Marine Layer Women's Afternoon Zip Hoodie,marine-layer-womens-afternoon-zip-hoodie-3acf,Imported product: Marine Layer Women's Afternoon Zip Hoodie,10890,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-D3654735,true
b81a0892-e3a4-4c83-a6dd-464fcf09ca66,Embroidered Champion Powerblend Midweight Zip Hoodie,embroidered-champion-powerblend-midweight-zip-hoodie-b81a,Imported product: Embroidered Champion Powerblend Midweight Zip Hoodie,5285,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-EA3AE1F9,true
1febb96e-8a79-40be-b214-1ac9fbddfc1d,District Women's Re-Fleece Zip Hoodie,district-womens-re-fleece-zip-hoodie-1feb,Imported product: District Women's Re-Fleece Zip Hoodie,4555,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-21B20A5E,true
64475983-5677-492b-ba7a-83b5bf9680e9,Embroidered Champion Powerblend Midweight Crewneck Sweatshirt,embroidered-champion-powerblend-midweight-crewneck-sweatshirt-6447,Imported product: Embroidered Champion Powerblend Midweight Crewneck Sweatshirt,2835,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-DE30824F,true
9fcc5f9a-29c3-4479-b34f-f49cc674b39c,Embroidered Champion Heavyweight Reverse Weave Pullover Hoodie,embroidered-champion-heavyweight-reverse-weave-pullover-hoodie-9fcc,Imported product: Embroidered Champion Heavyweight Reverse Weave Pullover Hoodie,7415,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-629180D1,true
73612acd-545d-4655-96e0-381168928f2a,Embroidered Champion Powerblend Midweight Pullover Hoodie,embroidered-champion-powerblend-midweight-pullover-hoodie-7361,Imported product: Embroidered Champion Powerblend Midweight Pullover Hoodie,3800,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-4CCF9D71,true
fd5d4bde-e5c3-4d18-8dfe-f31b24e94819,Embroidered Hanes EcoSmart 50/50 Pullover Hoodie,embroidered-hanes-ecosmart-5050-pullover-hoodie-fd5d,Imported product: Embroidered Hanes EcoSmart 50/50 Pullover Hoodie,2355,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-90FCBB59,true
797ebef4-64d2-4822-a56d-70e95f033f67,Champion Women's Reverse Weave Cropped Hoodie,champion-womens-reverse-weave-cropped-hoodie-797e,Imported product: Champion Women's Reverse Weave Cropped Hoodie,7380,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-E4D6EE8B,true
97c33496-846a-43c0-b199-5ad3b322df62,Royal Apparel USA-Made Cloud Tie-Dye Pullover Hoodie,royal-apparel-usa-made-cloud-tie-dye-pullover-hoodie-97c3,Imported product: Royal Apparel USA-Made Cloud Tie-Dye Pullover Hoodie,6595,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-2C4E3480,true
be1de323-d627-4831-816b-a40b8cd2d776,Royal Apparel USA-Made Organic Crewneck Sweatshirt,royal-apparel-usa-made-organic-crewneck-sweatshirt-be1d,Imported product: Royal Apparel USA-Made Organic Crewneck Sweatshirt,3690,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-3E21037F,true
6e2e6693-5cc3-4ec3-ab38-7a50e107791e,Royal Apparel USA-Made Organic Pullover Hoodie,royal-apparel-usa-made-organic-pullover-hoodie-6e2e,Imported product: Royal Apparel USA-Made Organic Pullover Hoodie,5490,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-DADC249A,true
aa431ec4-b802-443f-a0d0-313d796ff0e6,Threadfast Ultimate Pullover Hoodie,threadfast-ultimate-pullover-hoodie-aa43,Imported product: Threadfast Ultimate Pullover Hoodie,3405,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-A62AE6A8,true
ca94b66b-0232-4a7b-bd3b-34e172dee165,Royal Apparel USA-Made Organic Eco Zip Hoodie,royal-apparel-usa-made-organic-eco-zip-hoodie-ca94,Imported product: Royal Apparel USA-Made Organic Eco Zip Hoodie,7030,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-7D5BB597,true
b38cfd7d-6199-4bd5-918d-251a8da8850d,Bella + Canvas Ultra Soft Drop Shoulder Crewneck Sweatshirt,bella-canvas-ultra-soft-drop-shoulder-crewneck-sweatshirt-b38c,Imported product: Bella + Canvas Ultra Soft Drop Shoulder Crewneck Sweatshirt,3775,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-5373EE65,true
85a4def3-7c58-4de1-ae21-180377f55452,Champion Youth Powerblend Midweight Pullover Hoodie,champion-youth-powerblend-midweight-pullover-hoodie-85a4,Imported product: Champion Youth Powerblend Midweight Pullover Hoodie,3429,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-DA17B8B4,true
2bfef3a3-6f07-4328-882c-0960c548c34c,Charles River Camden Crewneck Sweatshirt,charles-river-camden-crewneck-sweatshirt-2bfe,Imported product: Charles River Camden Crewneck Sweatshirt,6780,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-8E862FA9,true
868d303f-bc80-439a-a8a0-34a013e84784,Charles River Crosswind Quarter Zip Sweatshirt - Printed,charles-river-crosswind-quarter-zip-sweatshirt-printed-868d,Imported product: Charles River Crosswind Quarter Zip Sweatshirt - Printed,4610,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-94837C80,true
b59653b6-36ad-4647-9ad3-a8ccff7c6356,Bella + Canvas Ultra Soft Drop Shoulder Pullover Hoodie,bella-canvas-ultra-soft-drop-shoulder-pullover-hoodie-b596,Imported product: Bella + Canvas Ultra Soft Drop Shoulder Pullover Hoodie,4580,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-4E5542C3,true
59ee0cd9-29e3-4407-b461-62f6bbdfc9a2,Threadfast Tri-Blend Full Zip T-shirt Hoodie,threadfast-tri-blend-full-zip-t-shirt-hoodie-59ee,Imported product: Threadfast Tri-Blend Full Zip T-shirt Hoodie,2745,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-791B0447,true
82351b58-4b3a-4a00-aacb-e5385e2e796d,Charles River Women's Quarter Zip Sweater Fleece Pullover,charles-river-womens-quarter-zip-sweater-fleece-pullover-8235,Imported product: Charles River Women's Quarter Zip Sweater Fleece Pullover,6755,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-8BE35B11,true
2636f439-d5dd-4c3f-a00d-7669414ac3e3,Charles River Falmouth Snap Button Pullover,charles-river-falmouth-snap-button-pullover-2636,Imported product: Charles River Falmouth Snap Button Pullover,4045,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-7401606C,true
2e8a4ac9-2846-4d9b-85db-74b62134411b,Champion Heavyweight Reverse Weave Crewneck Sweatshirt,champion-heavyweight-reverse-weave-crewneck-sweatshirt-2e8a,Imported product: Champion Heavyweight Reverse Weave Crewneck Sweatshirt,6210,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-84F97580,true
42fcb12a-3225-41b9-938b-522c9a0d4917,Champion Powerblend Midweight Zip Hoodie,champion-powerblend-midweight-zip-hoodie-42fc,Imported product: Champion Powerblend Midweight Zip Hoodie,5475,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-EE908A20,true
3e715751-61f6-43c8-8b09-72cf7c5a77b7,Charles River Crosswind Quarter Zip Sweatshirt - Embroidered,charles-river-crosswind-quarter-zip-sweatshirt-embroidered-3e71,Imported product: Charles River Crosswind Quarter Zip Sweatshirt - Embroidered,4255,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-6FF88BB4,true
9e206289-e6d8-47b2-989a-c05ba9e7d037,Comfort Colors Quarter Zip Sweatshirt,comfort-colors-quarter-zip-sweatshirt-9e20,Imported product: Comfort Colors Quarter Zip Sweatshirt,6000,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-1B401BC6,true
0f71313e-23d0-42b8-9bac-e87454f1a09c,Champion Heavyweight Reverse Weave Pullover Hoodie,champion-heavyweight-reverse-weave-pullover-hoodie-0f71,Imported product: Champion Heavyweight Reverse Weave Pullover Hoodie,7320,627eb588-d69a-4d7b-b280-8c0e16ee6526,CINK-43AC9FEF,true
813b170c-ccaf-4533-a93e-a734d22cdebd,Eddie Bauer Women's Smooth Mid Layer Half Zip Fleece Pullover - Printed,eddie-bauer-womens-smooth-mid-layer-half-zip-fleece-pullover-printed-813b,Imported product: Eddie Bauer Women's Smooth Mid Layer Half Zip Fleece Pullover - Printed,4945,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-03231861,true
ff866e5d-3208-44f6-845a-9eb0102debb8,Eddie Bauer Smooth Mid Layer Half Zip Fleece Pullover - Printed,eddie-bauer-smooth-mid-layer-half-zip-fleece-pullover-printed-ff86,Imported product: Eddie Bauer Smooth Mid Layer Half Zip Fleece Pullover - Printed,4945,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-1A7E3CAF,true
47fcf33b-983f-4bdf-9300-3b3d5b2ab273,New Era Women's Stand Out Recycled Quarter Zip Sweatshirt - Embroidered,new-era-womens-stand-out-recycled-quarter-zip-sweatshirt-embroidered-47fc,Imported product: New Era Women's Stand Out Recycled Quarter Zip Sweatshirt - Embroidered,4715,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-859A4AE5,true
d09aab86-cbbc-4d61-85c5-7b94ce175f21,New Era Stand Out Recycled Quarter Zip Sweatshirt - Embroidered,new-era-stand-out-recycled-quarter-zip-sweatshirt-embroidered-d09a,Imported product: New Era Stand Out Recycled Quarter Zip Sweatshirt - Embroidered,4715,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-B9DF8DE0,true
48924cb0-eef1-40e9-819a-9145c7fcc474,The North Face Aim Recycled Quarter Zip Fleece Pullover - Printed,the-north-face-aim-recycled-quarter-zip-fleece-pullover-printed-4892,Imported product: The North Face Aim Recycled Quarter Zip Fleece Pullover - Printed,10745,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-F00AB9F8,true
f83f3bbc-866a-44fa-94e0-1a4f866b4b48,The North Face Aim Recycled Full Zip Fleece Jacket - Printed,the-north-face-aim-recycled-full-zip-fleece-jacket-printed-f83f,Imported product: The North Face Aim Recycled Full Zip Fleece Jacket - Printed,16015,e2dbb0c4-8cf8-4b03-b8a1-3a0d6b64490a,CINK-555F9A17,true
